LEMME	SUFF	FREQR_W18	FREQR_LM	RATIO_FREQR	PAGE_W18	NB_CAT_W18	NB_SYN	NB_DEF_G	NB_DEF_T	NB_DOM_G	NB_DOM_T	LST	NSS
mitraillade	['autre']	1.51351451351351	1.98019901980198	0.76432444334048	0	0	1	1	0	0	0	0	0
planage	['age']	4.54054154054054	1E-06	4540541.54054054	1	2	0	1	0	0	0	0	0
parcage	['age']	11.6756766756757	5.94059505940594	1.96540524289552	0	0	3	4	8	4	4	0	0
fanaison	['autre']	0.756757756756757	0.99010000990099	0.764324562356516	0	0	0	2	0	1	0	0	0
abjuration	['ion']	28.8648658648649	16.8316841683168	1.71491251714423	1	2	8	1	4	0	0	0	0
inondation	['ion']	1454.48648748649	1139.10891189109	1.27686340814578	1	1	22	4	8	1	4	0	0
choc	['conv']	1823.35135235135	4719.80198119802	0.386319459929659	1	0	66	8	24	4	0	1	0
piaillement	['ment']	1.94594694594595	10.3960406039604	0.187181545366861	0	0	2	2	1	0	0	0	0
croyance	['autre']	1551.67567667568	1178.21782278218	1.31696843034647	1	4	75	3	10	1	0	0	0
pontage	['age']	35.1351361351351	105.940595059406	0.331649412724491	1	1	0	2	2	1	1	0	0
crevaison	['autre']	97.1891901891892	47.5247534752475	2.04502250053351	1	1	0	2	2	1	0	0	0
prospection	['ion']	248.324325324324	298.514852485149	0.831865896309728	1	0	0	2	9	2	3	0	0
stabilisation	['isation']	308.540541540541	1265.84158515842	0.243743407672871	0	0	1	2	21	1	17	0	0
intervention	['ion']	5649.40540640541	13597.5247534752	0.415473073874091	1	0	51	1	13	0	5	1	0
emplissage	['age']	0.648649648648649	0.495050504950495	1.31026964352559	0	0	1	2	0	0	0	0	0
stoppage	['age']	2.16216316216216	1E-06	2162163.16216216	1	1	2	1	0	0	0	0	0
horripilation	['ion']	1.83783883783784	0.495050504950495	3.71242695332999	0	0	5	1	3	1	0	0	0
argenture	['autre']	6.16216316216216	1.48514951485149	4.14918706873656	1	3	5	2	4	0	4	0	0
tramage	['age']	8.21621721621622	0.99010000990099	8.29837100702366	1	0	0	0	0	0	0	0	0
insensibilisation	['isation']	0.864865864864865	1E-06	864865.864864865	0	0	3	1	0	0	0	0	0
encerclement	['ment']	180.000001	150.000001	1.19999999866667	1	1	0	1	3	0	2	0	0
circulation	['ion']	3270.81081181081	4777.22772377228	0.684667133520706	1	0	13	10	25	2	4	0	0
redressage	['age']	2.05405505405405	1E-06	2054055.05405405	0	0	0	1	0	0	0	0	0
fauche	['conv']	61.8378388378378	20.7920802079208	2.97410543916046	0	0	2	7	4	1	0	0	0
coproduction	['ion']	542.594595594595	825.742575257426	0.657098969888334	0	0	0	1	2	0	0	0	0
hydroxylation	['ion']	12.972973972973	1E-06	12972973.972973	1	1	0	0	0	0	0	0	0
expropriation	['ion']	190.162163162162	231.188119811881	0.822542972004349	1	3	3	1	3	2	2	0	0
grignotage	['age']	15.1351361351351	68.3168326831683	0.221543293807649	1	1	0	1	5	0	3	0	0
condensation	['ion']	215.243244243243	56.9306940693069	3.78079431073171	1	5	8	4	7	2	5	0	0
tassage	['age']	1.18919018918919	0.99010000990099	1.20108087798939	0	0	0	1	0	0	0	0	0
monte	['conv']	1494.91891991892	338.613862386139	4.41481901947117	1	1	4	8	4	0	1	0	0
codification	['ification']	186.594595594595	110.39604060396	1.69022905689156	1	0	3	1	1	1	0	0	0
embarras	['autre']	117.189190189189	1097.52475347525	0.1067758971432	1	2	89	8	7	1	0	0	0
clonage	['age']	144.432433432432	603.960397039604	0.239142225451185	1	4	0	1	0	1	0	0	0
apport	['conv']	1760.54054154054	2232.17821882178	0.788709667846241	1	0	34	5	14	3	7	1	1
attribution	['ion']	1885.08108208108	2895.0495059505	0.651139498031546	1	0	29	4	12	1	7	1	0
vulcanisation	['isation']	19.4594604594595	2.97029802970297	6.55134948239703	1	2	0	1	1	0	1	0	0
fusillade	['autre']	544.216217216216	739.60396139604	0.735821122684336	1	1	0	1	2	0	0	0	0
effeuillage	['age']	9.94594694594594	23.7623772376238	0.418558583027551	1	0	0	2	1	0	1	0	0
empierrage	['age']	0.756757756756757	0.495050504950495	1.52864758078054	0	0	1	1	0	0	0	0	0
sertissage	['age']	10.3783793783784	3.96039703960396	2.62054013135416	1	2	1	1	7	1	7	0	0
dissertation	['ion']	300.216217216216	174.752476247525	1.71795114817704	1	2	17	2	5	1	0	0	0
plasticage	['age']	5.18919018918919	35.6435653564356	0.145585609556656	0	0	0	1	0	0	0	0	0
interlignage	['age']	7.45946045945946	1E-06	7459460.45945946	1	1	0	1	0	1	0	0	0
enfilage	['age']	3.35135235135135	4.95049604950495	0.676973038224419	1	2	1	2	4	0	0	0	0
anticipation	['ion']	369.837838837838	1174.75247624752	0.314821927440578	1	0	17	6	14	3	8	0	0
flatterie	['autre']	28.000001	52.970298029703	0.528598139740484	0	0	48	1	4	0	0	0	0
grappillage	['age']	1.40540640540541	3.46534753465347	0.405560017098241	0	0	2	1	1	0	0	0	0
lubrification	['ification']	67.8918928918919	8.41584258415842	8.06715337329246	1	2	2	1	1	0	0	0	0
encollage	['age']	6.7027037027027	3.46534753465347	1.93420822462269	0	0	0	2	4	1	2	0	0
repassage	['age']	22.3783793783784	42.0792089207921	0.531815591412433	1	1	7	1	4	0	1	0	0
dispersement	['ment']	1.51351451351351	0.99010000990099	1.52864811471405	0	0	2	1	1	0	0	0	0
injure	['conv']	213.081082081081	660.891090108911	0.322414820338956	1	0	71	4	9	0	2	0	0
pelotage	['age']	0.648649648648649	1.48514951485149	0.436757136006952	0	0	4	2	4	0	1	0	0
tripatouillage	['age']	2.81081181081081	27.7227732772277	0.101389993804108	0	0	3	1	0	0	0	0	0
excuse	['conv']	679.675676675676	1228.21782278218	0.553383662139069	0	0	48	10	10	0	1	0	0
tracasserie	['autre']	32.000001	206.930694069307	0.154641152410586	0	0	10	1	3	0	0	0	0
charcutage	['age']	2.91891991891892	17.8217831782178	0.163783830704802	0	0	0	1	0	0	0	0	0
drapage	['age']	0.864865864864865	0.99010000990099	0.873513641264736	0	0	0	2	0	0	0	0	0
coalition	['ion']	2636.32432532432	5644.55445644554	0.467056230153629	1	0	38	3	6	2	1	0	0
cimentage	['age']	1.08108208108108	0.495050504950495	2.18378139254537	0	0	0	1	3	0	2	0	0
cuvaison	['autre']	11.027028027027	2.97029802970297	3.71243151924715	1	3	0	1	0	0	0	0	0
boycott	['conv']	311.567568567568	206.930694069307	1.50566144848098	1	3	0	2	0	0	0	0	0
coiffage	['age']	2.37837937837838	1.98019901980198	1.20108097953519	0	0	0	2	4	0	2	0	0
photocoagulation	['ion']	1.83783883783784	0.99010000990099	1.85621535143871	0	0	0	0	0	0	0	0	0
compostage	['age']	56.8648658648649	23.2673277326733	2.443979236387	1	0	0	2	0	2	0	0	0
moirage	['age']	2.59459559459459	1.98019901980198	1.31027011358386	0	0	0	1	0	0	0	0	0
documentation	['ion']	1681.51351451351	1593.06930793069	1.05551811596804	1	2	0	3	3	0	0	0	0
plaidoyer	['autre']	204.540541540541	721.287129712871	0.283577140246442	1	0	16	3	1	0	0	0	0
coassement	['ment']	7.02702802702703	10.3960406039604	0.675933107105225	0	0	0	1	2	0	0	0	0
changement	['ment']	7542.81081181081	12868.3168326832	0.586153644636216	1	1	144	5	17	0	11	1	1
frasage	['age']	1.2972982972973	1E-06	1297298.2972973	1	1	0	2	0	0	0	0	0
sarclage	['age']	4.86486586486487	1.98019901980198	2.45675602109497	1	1	2	1	0	1	0	0	0
tamisage	['age']	14.4864874864865	2.47524852475248	5.85253858011495	1	5	1	1	0	0	0	0	0
enveloppe	['conv']	700.216217216216	1951.9801990198	0.358720963239194	1	0	54	13	16	3	5	0	0
programmation	['ion']	2323.24324424324	3305.94059505941	0.702748031139832	0	0	0	2	4	1	4	0	0
surproduction	['ion']	60.000001	216.831684168317	0.276712332102833	1	3	0	1	2	0	1	0	0
empennage	['age']	160.756757756757	17.8217831782178	9.02023979021568	1	1	0	1	5	0	2	0	0
engloutissement	['ment']	13.6216226216216	21.7821792178218	0.625356282555818	0	0	1	1	1	0	0	0	0
offre	['conv']	2851.02702802703	11974.2574267426	0.238096353403904	1	1	18	10	18	3	11	0	0
trahison	['autre']	1011.67567667568	1540.09901090099	0.65689002428735	1	2	48	1	10	0	2	0	0
obtention	['ion']	1111.89189289189	845.544555455446	1.31500094905464	0	0	6	1	3	0	0	0	0
marchandage	['age']	30.0540550540541	508.910892089109	0.0590556333559307	1	0	2	2	4	1	1	0	0
liaison	['autre']	4824.97297397297	4593.56435743564	1.05037670064701	1	0	84	17	24	10	15	1	0
classement	['ment']	21738.8108118108	4539.60396139604	4.78870205345525	1	0	23	2	9	0	0	0	0
mise	['conv']	22799.5675685676	35063.3663376337	0.650238980165937	1	1	26	9	85	0	53	1	0
enthousiasme	['conv']	653.405406405405	3125.74257525743	0.209040057097982	1	1	86	11	7	1	1	0	0
escroquerie	['autre']	211.351352351351	1243.06930793069	0.170023787895771	1	3	17	2	4	1	1	0	0
perturbation	['ion']	550.810811810811	700.49505050495	0.786316493476663	1	0	26	5	9	4	6	0	0
arrondissement	['ment']	9679.78378478378	5173.76237723762	1.87093706262405	1	1	16	3	10	0	3	0	0
translation	['ion']	571.243244243243	37.6237633762376	15.1830437197579	1	0	12	6	28	3	19	0	0
cirage	['age']	30.5945955945946	34.6534663465346	0.882872590252549	1	2	2	3	10	0	4	0	0
entrave	['conv']	143.027028027027	743.564357435644	0.192353259804288	1	0	18	8	5	0	2	0	0
retordage	['age']	1.40540640540541	1E-06	1405406.40540541	0	0	0	1	0	1	0	0	0
redressement	['ment']	319.459460459459	3546.0396049604	0.0900890841750842	1	0	8	2	14	0	6	0	0
filature	['autre']	352.540541540541	295.049505950495	1.19485216694344	1	0	0	3	5	1	2	0	0
essaimage	['age']	25.2972982972973	111.386139613861	0.227113520452317	1	1	0	3	5	1	2	0	0
nasillement	['ment']	0.756757756756757	3.96039703960396	0.191081285333057	0	0	1	1	3	0	1	0	0
concentration	['ion']	2544.86486586486	3195.0495059505	0.796502483334071	1	0	46	1	18	0	7	0	0
camouflage	['age']	234.810811810811	196.039604960396	1.19777231676348	1	3	7	2	4	2	2	0	0
labour	['conv']	300.864865864865	866.831684168317	0.347085681522509	1	2	10	2	6	0	6	0	0
suivi	['conv']	1633.18919018919	1868.31683268317	0.874150016538521	0	0	36	3	4	0	0	0	0
promenade	['autre']	1295.56756856757	1590.59406040594	0.814518047575836	1	1	61	5	12	1	0	0	0
fraude	['conv']	667.675676675676	2357.92079307921	0.283162894459978	1	1	14	7	6	0	4	0	0
dessication	['ion']	10.8108118108108	5.94059505940594	1.81981968181684	0	0	0	1	0	0	0	0	0
maquillage	['age']	532.216217216216	444.059406940594	1.19852481199079	1	3	7	3	4	2	0	0	0
prolongation	['ion']	1215.02702802703	895.049505950495	1.35749700988521	1	2	16	2	8	1	4	0	0
rebroussement	['ment']	33.8378388378378	1.98019901980198	17.0880999836176	0	0	0	0	7	0	5	0	0
barattage	['age']	8.54054154054054	2.97029802970297	2.87531468395937	0	0	0	1	1	0	0	0	0
piperie	['autre']	1.72973072972973	0.495050504950495	3.49404901607504	0	0	15	2	2	0	0	0	0
balancement	['ment']	46.7027037027027	145.049505950495	0.321977682010459	0	0	52	12	15	6	7	0	0
aboutement	['ment']	0.540541540540541	1E-06	540541.540540541	0	0	0	2	3	2	2	0	0
modalisation	['isation']	2.05405505405405	0.99010000990099	2.07459350925515	0	0	0	0	0	0	0	0	0
assertion	['ion']	200.756757756757	205.940595059406	0.974828482450709	1	2	10	1	3	0	0	0	0
sabrage	['age']	2.48648748648649	0.99010000990099	2.51134982488803	1	2	0	3	0	0	0	0	0
autopsie	['conv']	260.216217216216	490.594060405941	0.530410451771269	1	4	10	6	8	1	3	0	0
gerbage	['age']	0.972973972972973	1E-06	972973.972972973	0	0	0	2	0	0	0	0	0
truquage	['age']	13.6216226216216	66.8316841683168	0.203819831733034	0	0	1	1	5	0	1	0	0
pistage	['age']	30.8108118108108	8.41584258415842	3.66104896838347	1	3	2	1	0	1	0	0	0
germanisation	['isation']	38.3783793783784	13.8613871386139	2.76872574112494	1	2	0	1	0	0	0	0	0
crantage	['age']	1.2972982972973	1.48514951485149	0.873513598681024	1	1	0	3	0	0	0	0	0
scanning	['autre']	11.4594604594595	4.95049604950495	2.31481054521908	0	0	5	0	0	0	0	0	0
foulage	['age']	25.9459469459459	4.45544654455446	5.82342234083308	1	3	6	7	7	4	7	0	0
culture	['autre']	20340.000001	22417.8217831782	0.907313841537568	1	4	19	13	26	1	3	1	0
constellation	['ion']	1320.21621721622	388.118812881188	3.40157748967547	1	1	4	4	9	2	6	0	0
gravitation	['ion']	203.351352351351	72.7722782277228	2.79435187826625	1	4	1	1	8	1	3	0	0
calfeutrement	['ment']	1.18919018918919	0.99010000990099	1.20108087798939	0	0	0	1	0	0	0	0	0
largage	['age']	99.3513523513513	115.346535653465	0.861329313346972	1	0	4	4	0	4	0	0	0
monnayage	['age']	61.4054064054054	9.4059415940594	6.52836356587498	0	0	0	1	3	0	0	0	0
damassage	['age']	0.540541540540541	1E-06	540541.540540541	0	0	0	0	0	0	0	0	0
langueyage	['age']	0.540541540540541	1E-06	540541.540540541	1	3	0	1	0	0	0	0	0
ajustement	['ment']	326.918919918919	1596.53465446535	0.204767819479871	1	0	37	4	11	0	7	1	0
doping	['autre']	5.08108208108108	6.93069406930693	0.733127451633309	0	0	0	1	2	1	0	0	0
acculturation	['ion']	57.0810820810811	55.4455455544554	1.02949806896605	1	4	0	1	2	0	2	0	0
revendication	['ion']	1033.62162262162	4442.57425842574	0.232662767687285	0	0	45	3	6	1	3	0	1
dialogue	['autre']	3221.51351451351	10155.9405950594	0.3172048402962	1	3	16	11	6	1	0	0	0
contournement	['ment']	683.243244243243	243.069307930693	2.81089887513918	0	0	0	1	5	0	1	0	0
vitriolage	['age']	1.72973072972973	0.495050504950495	3.49404901607504	1	3	0	1	0	0	0	0	0
tapotage	['age']	0.648649648648649	0.495050504950495	1.31026964352559	0	0	1	1	0	1	0	0	0
ondulation	['ion']	81.6216226216216	69.3069316930693	1.17768339511968	0	0	27	4	11	3	1	0	0
poussage	['age']	10.2702712702703	1.98019901980198	5.18648437231188	1	2	0	2	0	2	0	0	0
bidouillage	['age']	17.2972982972973	27.2277237722772	0.635282568677632	0	0	0	1	0	0	0	0	0
supplantation	['ion']	1.08108208108108	1E-06	1081082.08108108	0	0	2	1	1	0	0	0	0
imbrication	['ion']	47.6756766756757	170.792080207921	0.279144540060849	0	0	4	1	3	0	1	0	0
approvisionnement	['ment']	1079.56756856757	1233.16831783168	0.875442186566878	1	2	15	1	6	1	2	1	0
expulsion	['ion']	779.675676675676	2316.83168416832	0.336526680813052	1	0	41	3	11	1	5	0	0
adoucissement	['ment']	26.1621631621622	27.7227732772277	0.943706565737148	0	0	32	4	12	0	10	0	0
gribouillis	['autre']	7.13513613513514	18.3168326831683	0.389539843408175	0	0	1	1	4	0	2	0	0
agression	['ion']	833.081082081081	2808.41584258416	0.296637367390195	1	2	31	1	6	0	3	0	0
courbure	['autre']	332.756757756757	44.0594069405941	7.55245657767063	1	0	43	2	4	1	1	0	0
brochage	['age']	16.972973972973	12.3762386237624	1.37141618620579	1	3	12	1	3	0	3	0	0
modification	['ification']	6407.24324424324	4501.9801990198	1.42320555866467	1	1	50	3	4	1	2	1	0
photogravure	['autre']	24.7567577567568	22.7722782277228	1.08714453201341	1	3	0	2	4	1	1	0	0
composition	['ion']	8950.81081181081	4269.80198119802	2.0963058360143	1	1	99	16	18	3	13	1	0
interpolation	['ion']	112.756757756757	14.3564366435644	7.85409085528914	1	0	0	2	1	1	0	0	0
recommencement	['ment']	16.5405415405405	67.8217831782178	0.243882433717149	0	0	9	1	2	0	0	0	0
grondement	['ment']	24.6486496486487	114.851486148515	0.21461324076186	0	0	10	1	5	0	0	0	0
capitulation	['ion']	602.27027127027	454.950496049505	1.32381495679199	1	3	21	4	7	3	2	0	0
confiscation	['ion']	242.702703702703	315.841585158416	0.76843175537183	1	1	8	2	2	1	0	0	0
dissimulation	['ion']	103.351352351351	269.80198119802	0.38306372656136	1	6	17	2	4	0	1	0	0
envenimation	['ion']	13.0810820810811	3.96039703960396	3.30297239147244	1	1	0	2	0	4	0	0	0
pivotement	['ment']	11.7837847837838	5.44554555445545	2.16393099019115	0	0	0	2	0	0	0	0	0
balisage	['age']	131.783784783784	46.039604960396	2.86240042452897	1	4	7	5	2	2	0	0	0
transformation	['ion']	3446.48648748649	3680.69307030693	0.936368890764121	1	0	44	5	42	3	37	1	0
songerie	['autre']	1.2972982972973	13.3663376336634	0.097057124610561	0	0	6	2	3	0	0	0	0
incrimination	['ion']	29.5135145135135	129.70297129703	0.22754694220478	1	1	2	1	1	0	0	0	0
pressage	['age']	82.4864874864865	30.6930703069307	2.68746289183916	1	0	0	1	3	0	2	0	0
bourdonnement	['ment']	23.8918928918919	47.029703970297	0.508017080162391	1	1	27	4	8	1	3	0	0
babil	['conv']	12.4324334324324	21.2871297128713	0.584035217529357	1	0	18	2	4	0	0	0	0
jouissance	['autre']	198.27027127027	500.000001	0.396540541747459	1	3	33	3	14	1	7	0	0
creusage	['age']	6.37837937837838	1E-06	6378379.37837838	0	0	0	1	6	0	0	0	0
mensonge	['autre']	754.054055054054	2110.89109010891	0.357220729476455	1	3	90	3	9	0	0	0	0
alignement	['ment']	778.810811810811	561.881189118812	1.38607738947838	1	0	19	5	20	3	12	0	0
simulation	['ion']	732.756757756757	778.217822782178	0.94158310990245	1	0	43	2	7	1	6	0	0
encapsulage	['age']	2.37837937837838	0.495050504950495	4.80431663960471	1	0	0	0	0	0	0	0	0
dessalage	['age']	1.2972982972973	1.48514951485149	0.873513598681024	1	0	0	1	0	0	0	0	0
nominalisation	['isation']	2.37837937837838	1E-06	2378379.37837838	0	0	0	1	0	1	0	0	0
scrutation	['ion']	3.02702802702703	0.99010000990099	3.05729521942913	0	0	1	1	4	1	2	0	0
galvaudage	['age']	0.756757756756757	4.45544654455446	0.169850036172397	0	0	0	1	4	0	0	0	0
aguichage	['age']	0.972973972972973	2.47524852475248	0.393081326276225	0	0	0	2	2	1	1	0	0
consultation	['ion']	1322.05405505405	5042.57425842574	0.26217840081284	1	2	16	5	15	0	6	0	0
constatation	['ion']	167.567568567568	726.732674267327	0.230576626730737	0	0	11	1	3	0	0	0	0
codirection	['ion']	69.0810820810811	12.8712881287129	5.367068267781	0	0	0	1	0	0	0	0	0
injection	['ion']	837.189190189189	787.623763376238	1.06293033440292	1	0	6	7	9	5	8	0	0
codage	['age']	457.513514513514	120.29703070297	3.80319873100756	1	1	1	2	0	0	0	0	0
naissance	['autre']	10917.7297307297	6970.79208020792	1.56621078424191	1	2	58	6	23	1	10	1	0
bouderie	['autre']	3.35135235135135	81.1881198118812	0.0412788516240637	1	1	25	1	1	0	0	0	0
institutionnalisation	['isation']	55.4594604594595	101.485149514851	0.546478580605958	1	3	0	1	0	0	0	0	0
braquage	['age']	249.837838837838	131.683169316832	1.89726477676676	0	0	0	3	3	0	0	0	0
braconnage	['age']	100.108109108108	59.9009910990099	1.67122625638431	1	5	4	1	1	0	0	0	0
objection	['ion']	456.432433432432	760.39604060396	0.600256194219398	1	0	49	1	5	0	0	0	1
grillage	['age']	113.189190189189	216.831684168317	0.522014071067794	1	3	1	16	0	2	0	0	0
application	['ion']	7820.75675775676	9325.24752575248	0.838664789986439	1	1	57	10	13	5	6	1	0
forge	['conv']	1044.75675775676	204.455446544554	5.10994828171078	1	1	3	11	6	0	0	0	0
excitation	['ion']	245.189190189189	326.732674267327	0.750427519191361	1	0	89	8	10	2	5	0	0
reprise	['autre']	10310.7027037027	17870.297030703	0.576974332658706	1	4	31	21	0	9	0	1	0
visite	['conv']	4965.40540640541	13657.9207930792	0.363555000913572	0	0	9	13	37	2	19	0	0
modelage	['age']	61.9459469459459	52.4752485247525	1.18047934383248	1	3	1	3	5	2	2	0	0
fossoyage	['age']	0.540541540540541	1E-06	540541.540540541	0	0	1	2	0	0	0	0	0
suite	['autre']	46305.7297307297	20230.198020802	2.28894100211551	1	0	145	15	49	6	32	1	0
placardage	['age']	0.864865864864865	1.98019901980198	0.436757041194451	0	0	0	1	0	0	0	0	0
bruitage	['age']	78.7027037027027	83.6633673366337	0.940706861415572	1	3	0	1	2	0	2	0	0
interconnexion	['ion']	235.891892891892	212.376238623762	1.11072639020502	0	0	0	2	2	0	1	0	0
varappe	['conv']	4.75675775675676	9.9009910990099	0.480432484908752	0	0	0	6	5	1	3	0	0
inspection	['ion']	810.486487486486	2808.41584258416	0.288592050791424	1	2	9	4	8	0	1	1	0
fossilisation	['isation']	18.0540550540541	17.3267336732673	1.04197683155417	0	0	0	1	0	0	0	0	0
martelage	['age']	20.6486496486487	8.91089208910891	2.31723708941396	0	0	0	1	7	1	3	0	0
annulation	['ion']	774.486487486486	2207.42574357426	0.350855058087907	1	1	38	1	2	0	1	0	0
arrosage	['age']	124.324325324324	134.653466346535	0.923290938566498	1	1	24	4	10	3	4	0	0
cimentation	['ion']	7.24324424324324	1E-06	7243244.24324324	0	0	0	3	4	2	4	0	0
butinage	['age']	4.000001	4.45544654455446	0.897777800720983	0	0	0	0	0	0	0	0	0
niellage	['age']	2.59459559459459	1E-06	2594595.59459459	1	4	0	1	0	0	0	0	0
roulement	['ment']	317.621622621622	334.158416841584	0.950512112260209	1	0	3	6	31	1	6	0	0
rasage	['age']	30.0540550540541	23.7623772376238	1.26477476363217	1	1	0	2	2	0	1	0	0
autocorrection	['ion']	3.67567667567568	0.99010000990099	3.71242969287844	1	1	0	2	0	1	0	0	0
calfatage	['age']	8.000001	2.47524852475248	3.23199909827236	1	4	0	2	0	2	0	0	0
subrogation	['ion']	8.64864964864865	3.96039703960396	2.18378348487845	0	0	1	1	1	1	1	0	0
repoussement	['ment']	0.756757756756757	0.495050504950495	1.52864758078054	0	0	0	2	0	0	0	0	0
arrimage	['age']	30.4864874864865	92.5742584257426	0.32931927303464	1	1	5	1	3	1	1	0	0
flocage	['age']	6.27027127027027	36.1386148613861	0.173506131718679	1	0	0	2	0	0	0	0	0
arrangement	['ment']	1354.48648748649	1451.48514951485	0.933172818157467	1	2	48	2	17	1	6	0	0
copinage	['age']	28.4324334324324	63.8613871386139	0.445221043675713	1	1	1	3	0	0	0	0	0
couinement	['ment']	5.40540640540541	16.8316841683168	0.321144714417841	0	0	0	3	2	0	0	0	0
pleurnichage	['age']	0.540541540540541	1E-06	540541.540540541	0	0	2	1	0	0	0	0	0
raccommodage	['age']	2.05405505405405	17.8217831782178	0.115255304899263	0	0	21	1	4	0	0	0	0
heurt	['conv']	141.837838837838	651.980199019802	0.217549304489736	0	0	59	2	8	0	0	0	0
ruade	['autre']	12.2162172162162	24.2574267425743	0.503607301213674	1	1	7	2	3	0	0	0	0
jacassement	['ment']	1.72973072972973	1.98019901980198	0.873513577389157	0	0	5	1	2	0	0	0	0
dilatation	['ion']	195.891892891892	65.3465356534654	2.99773952716809	1	0	19	4	7	1	3	0	0
encrassement	['ment']	15.8918928918919	4.45544654455446	3.56684627073246	0	0	1	1	2	0	0	0	0
remplissement	['ment']	1.51351451351351	1.48514951485149	1.01909908623905	0	0	0	1	0	0	0	0	0
entassement	['ment']	14.7027037027027	67.8217831782178	0.216784387164635	0	0	36	2	5	0	0	0	0
articulation	['ion']	666.378379378378	560.39604060396	1.18912042751087	1	0	43	6	11	7	10	0	0
jugement	['ment']	2449.40540640541	6676.73267426733	0.366856893319335	1	0	67	6	19	2	3	0	0
