NOM_AGENT_INSTRUMENT	VERBE	NOMINALISATION	pVbAg	pVbAc	pAgAc	LABEL
briseur	briser	bris	0.32260197335326124	0.40846288621699145	0.3845086179045103	pVbAc
briseur	briser	brisée	0.32260197335326124	0.2390103399084504	0.04803100526469925	pAgVb
briseuse	briser	brisement	0.29653879762244373	0.4162545016123475	0.1657251533371	pVbAc
briseuse	briser	brisure	0.29653879762244373	0.2875831426089769	0.14659376456839132	pAgVb
briseuse	briser	brise	0.29653879762244373	0.40714852721527395	0.03801237575816393	pVbAc
briseuse	briser	brisée	0.29653879762244373	0.2390103399084504	0.0042264007872625745	pAgVb
briseuse	briser	bris	0.29653879762244373	0.40846288621699145	0.16806870119711503	pVbAc
brocanteur	brocanter	brocante	0.215352153820873	0.41000633213855514	0.4541925613399881	pAgAc
brocheur	brocher	brochure	0.028543332950687835	0.20359262870554862	0.23031206861941367	pAgAc
brocheur	brocher	broché	0.028543332950687835	0.6129198825965609	0.08914476021072712	pVbAc
brocheur	brocher	brochage	0.028543332950687835	0.2492587680303393	0.2754716278150258	pAgAc
brodeur	broder	broderie	0.4646169804604869	0.7516171281140329	0.5439967773247876	pVbAc
brodeuse	broder	broderie	0.34744180265514835	0.7516171281140329	0.44716789506307036	pVbAc
brouilleur	brouiller	brouillage	0.04211929773596615	0.21860763766048955	0.7331152268665603	pAgAc
brouilleur	brouiller	brouillerie	0.04211929773596615	0.14527974270857083	0.016102440620649985	pVbAc
brouilleur	brouiller	brouillis	0.04211929773596615	0.17417634925860281	0.11020625924491424	pVbAc
brouteur	brouter	broutage	0.39700947011895144	0.603573815841392	0.47176179789970324	pVbAc
brouteur	brouter	broutement	0.39700947011895144	0.28348799372750727	0.4713636383765434	pAgAc
broyeur	broyer	broiement	0.6978799734593075	0.28131414534638305	0.37164900545251495	pAgVb
broyeur	broyer	broyage	0.6978799734593075	0.6107684420113348	0.6380104783484072	pAgVb
broyeuse	broyer	broyage	0.26991790326662485	0.6107684420113348	0.09658334755922818	pVbAc
broyeuse	broyer	broiement	0.26991790326662485	0.28131414534638305	0.22650399411421898	pVbAc
bruiteur	bruiter	bruitage	0.2661243535961182	0.37831170863891467	0.54763923290036	pAgAc
brûleur	brûler	brûlure	0.17479480120833515	0.3626189631990107	0.29441223695294844	pVbAc
brûleur	brûler	brûlerie	0.17479480120833515	0.1083752163478499	0.1743064625922062	pAgVb
brûleur	brûler	brûlement	0.17479480120833515	0.28805894951473315	0.01655459753216757	pVbAc
brûleur	brûler	brûlage	0.17479480120833515	0.21678424138498914	0.3962950588698414	pAgAc
brûleur	brûler	brûlis	0.17479480120833515	0.17023072666563643	0.2410446053154677	pAgAc
brumisateur	brumiser	brumisation	0.48438617761553615	0.5141569404696582	0.5140177057118336	pVbAc
brunisseur	brunir	brunissement	0.17691728268786214	0.4498718260819053	0.14088211926773922	pVbAc
brunisseur	brunir	brunissage	0.17691728268786214	0.42465438674069533	0.12341516799924374	pVbAc
buteur	buter	butte	0.09034729789427702	0.3625240179710676	0.18784550976505496	pVbAc
buteuse	buter	butte	0.014091710075719504	0.3625240179710676	0.22782630620465427	pVbAc
butineur	butiner	butinage	0.6728814443518689	0.4196181465227278	0.45907830739011257	pAgVb
butineuse	butiner	butinage	0.36419013445167586	0.4196181465227278	0.36741265413588764	pVbAc
buveur	boire	beuverie	0.5756253702117047	0.4977527016448301	0.44228754043632595	pAgVb
buveuse	boire	beuverie	0.27320657349230565	0.4977527016448301	0.16313438038395883	pVbAc
câbleur	câbler	câblage	0.05306024810270774	0.4910490585478141	0.2610838309168053	pVbAc
caboteur	caboter	cabotage	0.37269436443862114	0.5274046143604338	0.6928081267052276	pAgAc
cadreur	cadrer	cadrage	0.13327876720769657	0.511683467563634	0.3880041255134556	pVbAc
cadreuse	cadrer	cadrage	0.092374421371504	0.511683467563634	0.04527241145330532	pVbAc
calculateur	calculer	calculation	0.39763679482843606	0.18723472929871632	0.15222069692358794	pAgVb
calculateur	calculer	calcul	0.39763679482843606	0.651511632764293	0.6061760431840221	pVbAc
calculatrice	calculer	calcul	0.27297826987138024	0.651511632764293	0.502397419895317	pVbAc
calculatrice	calculer	calculation	0.27297826987138024	0.18723472929871632	0.05459429764286121	pAgVb
calomniateur	calomnier	calomnie	0.6353745157409992	0.6369138591390361	0.7614665620307295	pAgAc
cambrioleur	cambrioler	cambriolage	0.5067460625480897	0.6092382363235604	0.5523685495489878	pVbAc
cambrioleur	cambrioler	cambriole	0.5067460625480897	0.46625059993583423	0.5588909853709568	pAgAc
camoufleur	camoufler	camouflage	0.06997746919471133	0.498892663450744	0.22872601684162466	pVbAc
campeur	camper	campement	0.33735155149134094	0.33884002167885885	0.40052092155333785	pAgAc
campeur	camper	camping	0.33735155149134094	0.18424708587870547	0.5944098570605725	pAgAc
canneur	canner	cannage	0.0013867941770473171	0.4200230716969367	0.18338341894927315	pVbAc
canoteur	canoter	canotage	0.2632135572379635	0.3861971641725864	0.5154339432412886	pAgAc
capteur	capter	captation	0.4111115603572833	0.4233320515874535	0.2567229978060792	pVbAc
capteur	capter	captage	0.4111115603572833	0.40153460717570194	0.4409924354642635	pAgAc
capteur	capter	capture	0.4111115603572833	0.2993525368883248	0.2748923870384674	pAgVb
caqueteuse	caqueter	caquetage	0.48037280781352854	0.2980587285028405	0.08673740469563493	pAgVb
carburateur	carburer	carburation	0.32570740462670433	0.4546887574787693	0.6562494441976777	pAgAc
cardeur	carder	cardage	0.6830862618954529	0.7303745607571224	0.6273678366748392	pVbAc
cardeuse	carder	cardage	0.7104484725353039	0.7303745607571224	0.5572546081719403	pVbAc
carotteur	carotter	carottage	0.2093832496015483	0.2148625720998126	0.11361232829291733	pVbAc
carreleur	carreler	carrelage	0.3396008947752712	0.7348857028203047	0.37759229417961115	pVbAc
cascadeur	cascader	cascade	0.07829965258910211	0.6738070546785124	0.2749207302818249	pVbAc
casseur	casser	cassement	0.2834422200034373	0.0834737636523122	0.10833671047714964	pAgVb
casseur	casser	cassation	0.2834422200034373	0.08614647199167329	0.12652632607622927	pAgVb
casseur	casser	casserie	0.2834422200034373	0.19046748968027422	0.13141149469822866	pAgVb
casseur	casser	cassage	0.2834422200034373	0.37556660292902855	0.36336906178832523	pVbAc
casseur	casser	cassure	0.2834422200034373	0.288170791569262	0.21185909980468517	pVbAc
casseur	casser	casse	0.2834422200034373	0.4009112956017346	0.2927614898891182	pVbAc
castrateur	castrer	castration	0.2940317575777766	0.4203608956039287	0.4010181923179464	pVbAc
catalogueur	cataloguer	catalogage	0.16114252484288408	0.2723752248691395	0.3039597793938819	pAgAc
catalyseur	catalyser	catalyse	0.541469451848081	0.5578526241602519	0.657889737900381	pAgAc
causeur	causer	causation	0.00043043544122995867	0.04172658197175176	0.025419547444011967	pVbAc
causeur	causer	causerie	0.00043043544122995867	0.042607834727525426	0.4698780175733188	pAgAc
causeuse	causer	causation	0.023160989052750346	0.04172658197175176	0.07264163180268758	pAgAc
causeuse	causer	causerie	0.023160989052750346	0.042607834727525426	0.04727119307788397	pAgAc
cavaleur	cavaler	cavale	0.19044997731725913	0.3122851395621599	0.07652451647560428	pVbAc
centralisateur	centraliser	centralisation	0.4914835762621906	0.6342060107983207	0.37087505466877385	pVbAc
centraliseur	centraliser	centralisation	0.1362269998353236	0.6342060107983207	0.04784979110801147	pVbAc
centreur	centrer	centrage	0.09109235068869982	0.4053404187682322	0.4549401103520754	pAgAc
centreur	centrer	centration	0.09109235068869982	0.46407904738156375	0.14145520987855137	pVbAc
centrifugeuse	centrifuger	centrifugation	0.5940508375016734	0.6524904272710631	0.6555110417266804	pAgAc
certificateur	certifier	certification	0.43908894843179774	0.5642861311210537	0.6194058034406917	pAgAc
chahuteur	chahuter	chahut	0.44357408523472197	0.4325903503243408	0.5869700199645653	pAgAc
challengeur	challenger	challenge	0.8050589188070351	0.4827043532597217	0.4571070740626934	pAgVb
challengeuse	challenger	challenge	0.7396077438977536	0.4827043532597217	0.246326614558901	pAgVb
chambreur	chambrer	chambrage	0.07820948680775601	0.11824620859151085	0.30710244839853396	pAgAc
changeur	changer	change	0.06650298496975479	0.49979108344110995	0.30858583723336347	pVbAc
changeur	changer	changement	0.06650298496975479	0.49856850148654913	0.049846593403761234	pVbAc
changeuse	changer	changement	0.0353772474022591	0.49856850148654913	0.1273814805691653	pVbAc
changeuse	changer	change	0.0353772474022591	0.49979108344110995	0.04213769773073265	pVbAc
chanteur	chanter	chant	0.5325070755722198	0.573583797383361	0.42495745277698704	pVbAc
chanteur	chanter	chantage	0.5325070755722198	0.03339511554981111	0.08142577503950213	pAgVb
chanteuse	chanter	chant	0.339063766883626	0.573583797383361	0.24729600915686642	pVbAc
chanteuse	chanter	chantage	0.339063766883626	0.03339511554981111	0.05548637643545011	pAgVb
chapardeur	chaparder	chapardage	0.3794900238467937	0.29512739606412847	0.2557894783520646	pAgVb
chargeur	charger	chargement	0.03221552866585333	0.13636512174795767	0.5914220541877303	pAgAc
chargeur	charger	charge	0.03221552866585333	0.3704348200068317	0.39010919068677685	pAgAc
chargeuse	charger	chargement	0.021274363093977577	0.13636512174795767	0.3676655063056636	pAgAc
chargeuse	charger	charge	0.021274363093977577	0.3704348200068317	0.12186207549824275	pVbAc
charmeur	charmer	charme	0.5951288188486069	0.5469475794460084	0.509534952877884	pAgVb
charmeuse	charmer	charme	0.38968978699058865	0.5469475794460084	0.20362606888707085	pVbAc
chasseur	chasser	chassage	0.379018664517051	0.02616878297160802	0.045013190194489634	pAgVb
chasseur	chasser	chasse	0.379018664517051	0.4178537753308926	0.6091603997827393	pAgAc
chatouilleur	chatouiller	chatouillis	0.15036087502721052	0.014875569981595721	0.4334949542268793	pAgAc
chatouilleur	chatouiller	chatouillement	0.15036087502721052	0.17577629839595085	0.05995799281117611	pVbAc
chatouilleur	chatouiller	chatouille	0.15036087502721052	0.48475776716988683	0.22607920171929624	pVbAc
chauffeur	chauffer	chauffe	0.11353994517346824	0.6583635402120901	0.2088411635155644	pVbAc
chauffeur	chauffer	chaufferie	0.11353994517346824	0.4714868128663065	0.18123205225521974	pVbAc
chauffeur	chauffer	chauffage	0.11353994517346824	0.710081176324145	0.22950667294692245	pVbAc
chauffeuse	chauffer	chaufferie	0.0637687992939825	0.4714868128663065	0.28519590171325093	pVbAc
chauffeuse	chauffer	chauffe	0.0637687992939825	0.6583635402120901	0.10536063454625383	pVbAc
chauffeuse	chauffer	chauffage	0.0637687992939825	0.710081176324145	0.14550917589668963	pVbAc
chausseur	chausser	chaussage	0.013131993470127088	0.09187648187730618	0.14910821210856054	pAgAc
chercheur	chercher	recherche	0.18301836321599851	0.3733248976124586	0.5730153873583707	pAgAc
chercheuse	chercher	recherche	0.029645402613962944	0.3733248976124586	0.09923999863506983	pVbAc
chevaucheur	chevaucher	chevauchée	0.2417778542929521	0.249871340085049	0.16944943970341622	pVbAc
chevaucheur	chevaucher	chevauchement	0.2417778542929521	0.38730797521345844	0.03863696363573997	pVbAc
chicaneur	chicaner	chicane	0.2406538158089104	0.09328285405828286	0.10989015645006656	pAgVb
chicaneur	chicaner	chicanerie	0.2406538158089104	0.33048212943158667	0.2438307958904914	pVbAc
chiffreur	chiffrer	chiffrage	0.3978586897754469	0.5641850397633589	0.4224994527007782	pVbAc
chiffreur	chiffrer	chiffrement	0.3978586897754469	0.6308596697657212	0.5055656188157164	pVbAc
chômeur	chômer	chômage	0.2671284523221811	0.16406746270913813	0.7028274434661664	pAgAc
chronométreur	chronométrer	chronométrage	0.2375935062207258	0.5586970453598646	0.5117676131882966	pVbAc
chuchoteur	chuchoter	chuchotis	0.0993741853127595	0.37558774032355513	0.15067141758996075	pVbAc
chuchoteur	chuchoter	chuchotement	0.0993741853127595	0.4507947288895938	0.007058141501748649	pVbAc
chuteur	chuter	chute	0.08200804241585027	0.47338395922347326	0.19876729829216047	pVbAc
cintreuse	cintrer	cintrage	0.48426857913286964	0.4816244858160774	0.5225032498482756	pAgAc
circonciseur	circoncire	circoncision	0.2198475909687545	0.5374372944716261	0.29862812581378945	pVbAc
circulateur	circuler	circulation	0.14261293304308595	0.5307011769659704	0.37014389222222066	pVbAc
cireur	cirer	cirage	0.4784867230917348	0.5552212900013331	0.6177235108644648	pAgAc
ciseleur	ciseler	ciselure	0.44639773898659874	0.7031313334091136	0.5569252563750134	pVbAc
ciseleur	ciseler	ciselage	0.44639773898659874	0.3497170783994816	0.20271986850707374	pAgVb
citateur	citer	citation	0.011901543538904255	0.3063757423289457	0.08057625051042398	pVbAc
civilisateur	civiliser	civilisation	0.42114955082325745	0.4129485408726147	0.40277523411356253	pAgVb
claqueur	claquer	claque	0.28871650533696064	0.4640855759624665	0.3641314113583565	pVbAc
claqueur	claquer	claquage	0.28871650533696064	0.39869646581529583	0.2732688718469542	pVbAc
claqueur	claquer	claquement	0.28871650533696064	0.4911834181720345	0.485461955068577	pVbAc
clarificateur	clarifier	clarification	0.11647350816219884	0.6464663314821346	0.32846793990047973	pVbAc
classeur	classer	classement	0.09745988100849423	0.4342731436678939	0.20058225710541508	pVbAc
classificateur	classifier	classification	0.370161965905616	0.4547474739781312	0.39931586957322085	pVbAc
classifieur	classifier	classification	0.24136725644439286	0.4547474739781312	0.21303391855029777	pVbAc
classifieur	classifier	classement	0.24136725644439286	0.17642582965535597	0.27465446300919555	pAgAc
climatiseur	climatiser	climatisation	0.6930249899749122	0.7145217151829313	0.7239788377572636	pAgAc
cliqueur	cliquer	cliquage	0.0964166819657526	0.31780499226727527	0.1646201704251474	pVbAc
cloueur	clouer	clouage	0.23947352921561543	0.33531243093354546	0.39776007325966206	pAgAc
co-directeur	co-diriger	co-direction	0.3704062647765731	0.20266608679714998	0.4738296659951934	pAgAc
co-directeur	co-diriger	codirection	0.3704062647765731	0.1743941076276234	0.4821514809156499	pAgAc
co-directeur	codiriger	codirection	0.657790924656605	0.6523039489520505	0.4821514809156499	pAgVb
co-directeur	codiriger	co-direction	0.657790924656605	0.6104104366105992	0.4738296659951934	pAgVb
co-directrice	codiriger	co-direction	0.5868110549390878	0.6104104366105992	0.5057649026052241	pVbAc
co-directrice	co-diriger	codirection	0.40394972407703034	0.1743941076276234	0.41578690306742644	pAgAc
co-directrice	codiriger	codirection	0.5868110549390878	0.6523039489520505	0.41578690306742644	pVbAc
co-directrice	co-diriger	co-direction	0.40394972407703034	0.20266608679714998	0.5057649026052241	pAgAc
cocréateur	cocréer	cocréation	0.03731361744421244	0.2879856524287697	0.2215042241167936	pVbAc
cocréatrice	cocréer	cocréation	0.20308715525541116	0.2879856524287697	0.30763853838065264	pAgAc
codeur	coder	codage	0.5498238858861323	0.6901429166832034	0.7223156760422954	pAgAc
codeuse	coder	codage	0.23554338562158642	0.6901429166832034	0.2503370182526666	pVbAc
codificateur	codifier	codification	0.4954035766569098	0.5456149387956241	0.29552822927590494	pVbAc
codirecteur	codiriger	codirection	0.7211774015953565	0.6523039489520505	0.5343345875410693	pAgVb
codirecteur	codiriger	co-direction	0.7211774015953565	0.6104104366105992	0.5358766635918784	pAgVb
codirecteur	co-diriger	co-direction	0.31201131619445044	0.20266608679714998	0.5358766635918784	pAgAc
codirecteur	co-diriger	codirection	0.31201131619445044	0.1743941076276234	0.5343345875410693	pAgAc
coffreur	coffrer	coffrage	0.3117711548289064	0.5208939784853911	0.28620377832497124	pVbAc
cofondateur	cofonder	cofondation	0.3502468266152875	0.1916118493155014	0.15409834287158763	pAgVb
cofondatrice	cofonder	cofondation	0.34912884694391466	0.1916118493155014	0.1175044534641712	pAgVb
cogneur	cogner	cogne	0.38999925265067104	0.5193707585380449	0.3502910666227357	pVbAc
cogneur	cogner	cognement	0.38999925265067104	0.23032149455917214	0.31132007853696325	pAgVb
coiffeur	coiffer	coiffage	0.23915680530173009	0.3078578353001518	0.256137353991559	pVbAc
coiffeuse	coiffer	coiffage	0.3042532464941448	0.3078578353001518	0.3033432328110883	pVbAc
coinceur	coincer	coincement	0.2548126345871093	0.42521577890738754	0.6698585073272084	pAgAc
collaborateur	collaborer	collaboration	0.44797496182671515	0.5720694504865114	0.39654399348452446	pVbAc
collecteur	collecter	collection	0.4186302806380925	0.18365782233030756	0.13048092653591162	pAgVb
collecteur	collecter	collecte	0.4186302806380925	0.4891892065543363	0.39346865782978924	pVbAc
collecteur	collecter	collectage	0.4186302806380925	0.2780972481003027	0.07045482660134345	pAgVb
collectionneur	collectionner	collection	0.5578475412324178	0.3663964833557244	0.4916249963483638	pAgVb
colleur	coller	collure	0.29565946088652717	0.28274473391360166	0.2778600856610405	pAgVb
colleur	coller	collage	0.29565946088652717	0.478600485811155	0.40657264659943315	pVbAc
colleuse	coller	collure	0.3482840218177612	0.28274473391360166	0.40945290456066097	pAgAc
colleuse	coller	collage	0.3482840218177612	0.478600485811155	0.4030894725515947	pVbAc
colonisateur	coloniser	colonisation	0.5244134416803776	0.5980770396735986	0.6633755090442743	pAgAc
colporteur	colporter	colportage	0.5065340158678487	0.4620356588633758	0.5098338368850385	pAgAc
combinateur	combiner	combine	0.3074603991639526	0.44406552633093244	0.2308864016768072	pVbAc
combinateur	combiner	combinaison	0.3074603991639526	0.5403205120408734	0.40723429112244985	pVbAc
commandeur	commander	commandement	0.27472970915015277	0.39720354020678417	0.2513190151652504	pVbAc
